image_name,ocr_text,corrected_text,tokens,labels,quality_label
20260614_134428_jpg.rf.2049c5d825fcaa6fc9e1b2faff46e48d.jpg,"부: 통크 우유 제 품 명통크 초코 식문유형 | 과재유처리제품) 소비기한 | 믿면표기일까지 [포장재질 | 꾸리프로필럽 업소명 뜻 | 주요리올제-의사루장 전묵특별자치도 '소재지 [일핏콤록실렉철등 식물성유지] 말려미지i 52 l름롭플플핸플출__-요 집물영로자 쫓하 하 전지문유 뉴질런도_ 미국산) , 백설탕 RII '미숙자가나다-;_ 밀 우유 대투 참유 호두 동: 교해해출? 날은 달걀; 새우_게; (전화 83 오 예입할 피적 '부정 : 불람 @론0 개통후 곳 20 '본사 및 16 > 1y 74 3 % 0a 55 mE 22 % % 시방 1285 8lo '본언 그따런 이미스크림?' 식물성유지 전립분(말 산도조절제 알파밀가루; 19830487051139 되고기 '최고기 돼지고기 , 품목보고번호[ 소비사 토마토 워입가능 복숨이 ""슬도가 땅콩; '조개류(굴 '0* 027 '피해 '직사광선올 국건#이 '고객센터 . 징어, 피해보상  '식훨신고 빨리 드세요 1522-4002 . 가a 구입한 (문자) 48 5700 내용림_ 반물처 [팅# 16 # 399 '흐 9 '모라지) {민주의 영양정보 트랜스시방 스스 {단백심 나른움 UA미만 V84 0무 플레스데로 'I6 UN 예미히 Veo300 il","밀, 우유, 대두 함유",밀|우유|대두|함유,B-WHEAT|B-MILK|B-SOY|O,readable
20260614_134434_jpg.rf.3ea558dceef5998006bba37b9839410f.jpg,"드 식물운히 [과지 유저리제포) 소비기한 | 주어프기어가 예물히프밥록음,품맛  포장새실 |플리로록질런 [품렉출G런호  97604 87005105 전물트킬자치도 의신시 실동로P길 콤프들 로_ 지 주오리혼 세털@사용장 인도산 , 백설탕 스트츠 콤콤l%물발콤륭안유할#@지하g 우지 @l주주인E적플업등 유-워히시어}_햄워인유-물등시패속; 듭씨국양습3이스로 유화제 식울 [아스_림 펴출할라다 a위 ;  증잖m출자 _표고기 오징어 조캐로식활유 밑 발후유 대투 토마록 햇우 꽃 또f (출합 포해물용가둑_ 피려 잘훌끓록중앞-패지하  심고 위자 ? 불큰썹대입불 피해보상 '위해 콩기주입 방식물 사용히-습나다 빨리 드세요 부성 ' 불람시움 신고 원해가 불로 글예 본출이 동로 가급적 ' 1399 : 반문처 :본사 및 구입한 곳 ( 제품보오글 '직사관선올 국쁘없이","밀, 달걀, 우유, 대두, 토마토, 쇠고기, 오징어, 조개류(굴) 함유",밀|달걀|우유|대두|토마토|쇠고기|오징어|조개류(굴)|함유,B-WHEAT|B-EGG|B-MILK|B-SOY|O|O|O|O|O,readable
20260614_134440_jpg.rf.bd9b05ec7ce0d5619a3444b493ba2df1.jpg,"위시로로 입"" 제2 우지 및 밥표 3y' 큰o 게; 대내 재우 4y 대두 빨리뷰 부 개본 설 위해 뱀 군 EI 늙론 GrOaTN 소비기한 마지(운처리제a 도장재집| 식품유형 볶음양교맛 전북특드자치도 [고래밥 19760487005105 인도9 제문명 의신공장 알따옥수수문말 (옥수수 '부움양넘다시스 품목보고번호 R오리온 호주산 ;화다 변성전분 '바메규양님-이스무` 소재지 말레이시야산 미국산) , 업소명 [밀가루(밀 판율레인유 전문 식물성유지  원재료명 말레이시야산, 함유)) , 괜료(a)  아스파람(메널알라년 불화조미식품 소개주3다 (판유 호집어` Jdn 쇠고기 기본범쎄 산도조점제 토마토 'm고기  소비사 새요 '돼지고기; 갈습 사용하엿 습니다 _ 우유 '가타색 목숨이 털걀 호두 '방식롬 땅정 보권 공기주입 구입다  '국예 낮문 습노가 본사 반표처 399","밀, 달걀, 우유, 대두, 토마토, 쇠고기, 오징어, 조개류(굴) 함유",밀|달걀|우유|대두|토마토|쇠고기|오징어|조개류(굴)|함유,B-WHEAT|B-EGG|B-MILK|B-SOY|O|O|O|O|O,readable
20260614_134452_jpg.rf.07dee26761afdb0e017c1b4270c29e60.jpg,"Digey Diged 83 Uo3 Diget( 간 식문유성 바사( 새추원 '하사버민 오리온 점심 업 떠 매 남' 밀암시 심히/ '노/문 만때 소재사 원 (쥐오리온 서물시 평산 구 백범로 90다길_ [제기해로면""기원-지 [_명혹분(옥수수 호주산 백색 ,식물성유제금올렉인유 말려이 탑 시야건; 채중유 호주산) 닭강정소스 외국새미국산; 미국산 중국 )외국신(인도산  M, 사과농축최v액; 닮근 수S9 (축액; 발표식초] , 기분 둘다 (n시주엉드라이드치_무#배다 V38 떠 '국내산) , 닭고기 |분말(치증껏 인도네시야산;  부음참깨 밑 대투 도미도, 내우 합유 불리예트랜 (문목보고번호 무유 망점 오침이 게; 야) 리' 4 디어M 농 Y끼사 (토마드O적도마토 아미노산농추댁 중국산))}, 파인애들주스 치간맛 국내신}; 뒤고기 구운선일염 (국내산) . 뒤고가 '최고기 [4장새진 12018060302319 }5이 {새{다. 민족 , 5' '고축어 고기  2026 2","밀, 대두, 토마토, 쇠고기, 닭고기, 새우 함유",밀|대두|토마토|쇠고기|닭고기|새우|함유,B-WHEAT|B-SOY|O|O|O|O|O,readable
20260614_134457_jpg.rf.e6b8508e9e5ce7a90ea9d49c2efc7473.jpg,"[려; 해매버 미 @i하| 7 인 '#로 [제기해 호; [쓸픽워 떼비 l월드 탕 [ a %공유34 #너 I야 7J x [지 p대 |쨌질드 (국산; 다두 (무 입구 #시히 ma이 UII M 믿히다` 인대잡  O6e 1 MJ"" j0 ^ ; (오오k | '무렵 소등 (소지 '#Qa오' '4외'} 디의기  {후어표]버T지 '식물성유지금올렉민우 '뒤경씌 스고스 ""외국쇄- 퀴 {토도뉴도도_ '마음노신:; 중국산; '최국산인도산 '497터- '사괴능주자중다 '드t2보]대k 발요식최[ 1귀신;  겨고기 = '인도니시미사 ' [브매치간핏 ' 7937 onioN {#음넷 국씬 '쇠고}_ {도미보 I0 F4: 47 오119091 300 Naa너 실 미다","밀, 대두, 토마토, 쇠고기, 닭고기, 새우 함유",밀|대두|토마토|쇠고기|닭고기|새우|함유,B-WHEAT|B-SOY|O|O|O|O|O,readable
20260614_134903_jpg.rf.3d5b95d8da7b6d2e8339eba1c797c43d.jpg,S 유통전문미 ) 못데웬포드취 서물시 영등포구 양평로21길25 제조원 국제제과쥐 중청묵도 청추시 청원구 오청흡 과학신업3로i88 제비기한 [연요기일까지연월일) 직품유형 [과자 품목물고번호 120010415034793 [포장재집플리프로필렌 원재로명 (식물성크램[가공유지싱가포르산) 설탕 흔함분위외국산) 8 80 (혼입분위 유당 말치흔합분말] 밀가루(말; 미국산) 소트님가공유지 관에스 l테로화유되유 말레이시야산)) 판유(말레이시야산) 우지 가공유재 팔스테 [야린유] 기타설탕(원당 전분) 코코야분말 전관액 흔함분유유청단백분말가 (공버터 당류기공품 변성전분 정제소금 산도조절제2종 커피농축액 글리세린 [지방신에스테로 손합제제합성항료 천연함료 주점 프로필런글리i 젖산 글 (리세린지방신에스데로 정제수) 바닐린 무유대- 고기,"우유, 대두, 밀, 쇠고기, 달걀 함유",우유|대두|밀|쇠고기|달걀|함유,B-MILK|B-SOY|B-WHEAT|O|B-EGG|O,readable
20260614_134906_jpg.rf.0ad513d152b43592df5b1a127986367a.jpg,흉내내 PIO G너| 나 비스금 일 유당 설탕 [공버터 당류가공품 전분) '전관색 [방세럽불d하밥-방@ 감신도생@다 무 [리세린지방_에스로 햄수 바무 주정프로런_다 신3 ' ' 35n8 LC 제조원 어물시엉동꾸구트 제지미취 과회산업3로 '양로 중청묵도 소비기한 청수사정원구 '188 [면꾸기일까지언 요음 품목보고번호 120010415034793 원재로명 [식물성크램- (혼합분위 기공유지상기하로미) '말치혼합분말] 등 (테르회유금유; '밀가루말E 믿입분웨외국) '미국신) '말레이시야산)) 소트비가공유제업시 [야린유] 기타설탕(원당 _ '판위말리이시이신) 우지가공우새장스 '코코이분말 _ (본일분유-유하다 눈일가  변성전분; 정제소금,"우유, 대두, 밀, 쇠고기, 달걀 함유",우유|대두|밀|쇠고기|달걀|함유,B-MILK|B-SOY|B-WHEAT|O|B-EGG|O,readable
20260614_134914_jpg.rf.7cee80a5db824002c096a87e82813a54.jpg,"호실 OLoTE 크림키이리 -) LO포P즈 9 UUO 3000 dovvo 수 e 덥다 립 국신 '구 빵템 V 20 (73 : 785 이 쫓다 '예속 g원 09 }대하려 ""T 물다 ""#기 2650 9 n3엔 R8 : 얼 'i 가> 'C럽 ZEG 제료 야채 ZEC 콩설 국내 wMIN MTT E꾸 롭 $a미구산 ""E#모미신 '7가하 (싱가도로 '손갑식궁위7하유 '가5유자   '8익사3유제즌 {산도:성a521 ,eNBA; L: '가8R 제심가포로다 선보) _ 트y(가53지 , !R'S엿년다 < FPa8 '기타고30133{ 'uy(y입 트 IYS(이= '을Y다 , 벼l 기다튼 :50 예;하 '요a 소시자 TV54; {기다가8E - ~#스U : '반39 '시:산 '1399 [y반5주수0C '/대 '패놓 기I '표싫이' 신고' X신 YV:N= '여장식다 '부y MSeuri Vu고기- Ci","밀, 대두, 우유, 땅콩, 달걀, 쇠고기 함유",밀|대두|우유|땅콩|달걀|쇠고기|함유,B-WHEAT|B-SOY|B-MILK|B-PEANUT|B-EGG|O|O,readable
20260614_134727_jpg.rf.a578b1bf67f08e0aab4d7d5adafbb5a8.jpg,"예이스 유리 2150 해)에이스 _ 5S00 ; JU4 980 V JI 캐 이) od PDe) (엉남정보 O : 09 [죄당 지O텅 진드에미스 무요로 소비기다 문요표기인짐 )다 '지O 기 쥐 _유어  고재롭증터제 포장지진 도금품동재품렉-하린어스트 요;로사하 허복금기언- 미해보 실물표호 '9920u8i03 % [발퓨 @하- 후흰미뜻--_물히다요요 재료- @a@놓 고기만 수선장_ 권기  명 '유회제 레시린 d 기타_템입전||듯러0h 주9 지 밝히 불l늄하p이j -기물 -자련_탕다름a다 붐O-#피로 신고트 [물_- 제인움 O-가하큼 유국유자강궁-시가_미기리 기표내u 한입업 :이_a85 모현지 [불 지동움 정제}자현서문위공워국미-_갈주이[체유국즈lay 요{유하 -로"" [토론가공내다 8저속로현세오--기 -콤품유 이제 스끗 지불교공 T7 [신도조건재 . 호소제 말 구해R도 진회.진구 꽂과정로 2외되로: 자언 '무르게 년; 꽤 i0다오 제 스동- _ u l_조요자지도 1모0 MhCoWI 따리 제조 원 W 주무 대 꽂-치훨전모 희카대로 그즈럽연터 판교피서다 시 #뜻 ele 3 > 5 샌드 P비야 W비O 시하고다 피하어 '관히다 ek 회로","밀, 쇠고기, 우유, 대두 함유",밀|쇠고기|우유|대두|함유,B-WHEAT|O|B-MILK|B-SOY|O,readable
20260614_134731_jpg.rf.2d9c0647831288fa80bdce9448caaef2.jpg,"뇌) 얘기 ^ m 2049 및 논 소비기화 제품 명 원회 설탕 소쇼톱 '유화제 피정 울 홀명 없아 '우지_ '프로 401 화 도당 기공버터 호소제 진주시 원 판대 권 대 용량 축머표기일까지 샌드에이스 우유크림 대면) 흘리프로필렉 스레 '소트님기기공유재하스테아린에스 과재유처리제물) 포장재집 식품유형 19820481021366 (레시린 d-토코폐물(흔합히] _ 유멩미국산) 부담 '기공유지 올레오레진로즈데리) 기타성탕(설탕 전 품목보고번호 밀기루멘미국산)}  기타기공품' 기타가공롭2 르회워관스테아린위만레이시야신))}  전일영 곡류기공품] 곡류기공품2 소트님3 마기린 '기공유크램유크램호주산)} '깜스테아린유 '텍스트린) 항료3 유s| 제품 (넣리핑올레인유 '연세우위원유국내산)) 핑유 '테아제 분) 손합식용유 k리제제요모주출문 '정제소금 건이다넘8 (@쇠고기 무유 대투 함유 판과정로 (항료] 항료2 어진모 ,이 산도조전제] [제미리심터 (조전적무미지 제신도조절세? ; h닐엉터) [해대세과식국쥐 723L 제조 {인길대로 유용전문 시나 신","밀, 쇠고기, 우유, 대두 함유",밀|쇠고기|우유|대두|함유,B-WHEAT|O|B-MILK|B-SOY|O,readable
20260614_134736_jpg.rf.03a2493adcbaa0d016790bc19865b1ce.jpg,유 UI Ou 709 대용량 D요 제품 명 샌드에이속 웃음크림 소기원 |불무_기인 지 유형 과재유처리지록 I 보고번로 회유 평유 I7 '대투보유 제 원 제 주 동물 매 리므 포장재집 쇼트망기공유재감스테이리 9820A8IO2ISS 375 유'미국신) '0 토코대지n히해 [밀기루멘미국신)) [레시린 ( 기타; gy 유회제; (올레오레진로주머래 재료명 귀(깜스테이린워만레이시야신)] _ !기타가공경] 기다가39? ! 우지 기공유지 들 a {마가린 : '기공유속램유그하다신_ '편스 테이린유= 곡류기공품] 곡류가공품2 소트Y3W '역시리83397 당리판오레인유 '연세우위원위국내산)]  (호모주스문 프로테이제  (곤입식용유 '8 '정제소금 [지심로 { 콤합제제트 진구 기공버터; ( 쇠고기유유 (항료] 항료2 진주시 [ 도당 [미리식품주전묵L별자치도 [신도조전제) 호소제 [S비영다) (신도조절제2 2? 해태제과식품쥐 '한강대로 용신구 서S특변시 트 움,"밀, 쇠고기, 우유, 대두 함유",밀|쇠고기|우유|대두|함유,B-WHEAT|O|B-MILK|B-SOY|O,readable
20260614_134746_jpg.rf.7d1a7cd82aa48c73d4ec530cbdac8bcb.jpg,"전 조골렉과 바싹한 스틱 pOCNY 벌려스가 중은 초코스틱 [제물명 [포키 극세식품유형 본홀릿기콤품 내용량4 9 [원재료명 및 합량 |밀가루{밀호주산 50 % 미국산 25 %)} 설 [당 코코아매스(데덜란드산) 가공유지싱가포르산) 전지분유 소트님 코코아버터 정제소금 유화제t 향료5종 버터 산도조절 (제t 유화제2 흔합제제치자황색소 정제수 프로필런글리출 홍 [국색스) 산도조절제2 효모 흉소제 우유 대두 아황산류 함유 (소비기한 | 밑면 표기일까지 [품목보고번호[19940449005191 [포장재질| 플리프로필렉내포장면) [제 조원 |해태제과식품(입 / 첫안?공장 중남 천안시 서불구 성거움 진호8길 67-26 [유통전문 |글리코해태(주) / [판 매 원 서울특별시 용산고 한강대로 7긴 3(남영동) ""직사광선 및 습기찬 곳흡 피하여 서늘하고 동둥이 살되든 국에 보관하여 주십시오 본 세품은 광성기래위원회 고시에 의거 피해보상 고개만속실: 수신사 요몸부다 (080-333 16677) 부정 십림식섭 신고논 국민없이 ! ANI 반문 및 n다 청소: 본시 및 주Pa *이 세,은 '바노터 사농i 세a 마 간은 세소시신에시 새소히 4 깊심니다 *;둠중 온도 네 (뇌에 미 하인 반신 나논 하진 4{io이 새리 수 있우나 인 제에 무해하다 '서 ""카니다 2 ( 이하  보관하시면 맛외 Ix kY 예기신 싶e니다 대안w : 내에 시 민 판매 ) 허용민 세습씹니다 WWIM CuAI OLuZtCal TO WW 8 7민주요 F8나 아제리; 150 5 *","밀, 우유, 대두, 아황산류 함유",밀|우유|대두|아황산류|함유,B-WHEAT|B-MILK|B-SOY|O|O,readable
20260614_134753_jpg.rf.15ac27dc4ca10f457820a91f4c092b6d.jpg,"어; 아이비 ('쿠 d 25 % *% 50 및 식a 텅 6I  유유 C 구 조원 단 I 돈 및 9 럭 C 9 여 8 pOCKy 스틱 [대용광M  '바싹반 초코스틱 ,미국산  신시  [조'릿가공품 '4뇨 #콜리과 _ 버터신도? 코코아매스데표관드산) 가공유재싱가포르산 , (리 . [밀가루만호주산 탤써스가 [포기극세식품유형 1,항료5송, '피컨. 프로 유화제]; JigyMAYYNI '정제수 , {합량| '코코아버터 정제소금; [제품영 흔합제제치자방색소 [원재료명 소제 꿈목보고번회 요모 이어신류 입원 '전제2 소트님 [제 유화제2 사드조 '천인2공장 전391 (대모상면 이까지 구색소) 기념'다 '성거다 해탤제과식3(주) / '씹이 a로 7? 가다 '한강대로 스비기 '고 '꺼0시 포장재 집성거; VY) 국리코하대주) '피하여 Gaug 겨쩐은 N8 보명시 2543 {유용전원) 스신 숨기신 구멍선이 주심시오 고인순 생 신고다 y성 오르하여 '굉장식협 그적오상 모다 구입원 우 [회거 ) 모새 F:","밀, 우유, 대두, 아황산류 함유",밀|우유|대두|아황산류|함유,B-WHEAT|B-MILK|B-SOY|O|O,readable
20260614_134806_jpg.rf.bbeca6756c7042e21136edfd37395545.jpg,""" O 9 DRIS 서AIT Sable 사브레 oKIGINATEI FR>M YKANCW ""I & uA'5Cal UEII 1076 버디 해) 사브레 ' ' '; SS '849 1,600 ' ' MUIIMVW ' I O TCDT 리자 무N 예Y A 도장재심 ""리다 _리내터 리 내행 %0 BaAD'OUS22I 영업소의 명칭 및 소재지 기0가;: 메미국신) 삼답 소다 {납유주#되레이시야신) (미래미시야 렌시터 집시' 뉴님 마; 리아세다 @입하다] 리서긴지밥산예스데 대누무 리아세다루 '비 I민I? 성합다 ""개대 그시어 3내하다 * 들기' U어 '반합' 교실심 [전 떠고가3불l적 DIII 사과 국어없이 1399 eloen 데주시 버시 깜ut고 VwFtuk 93 9 399 ! 급굳이 스애 3그다지르 '일어신","밀, 계란, 우유, 대두 함유",밀|계란|우유|대두|함유,B-WHEAT|B-EGG|B-MILK|B-SOY|O,readable
20260614_134813_jpg.rf.517885023019c99bc7e7c403b8a1c62f.jpg,"'발춘가공하터 36 & 과자 ( OKa (도 WJull  GaLIa l해 = In 비터동미 해 버터롬 골등 'uullo  2업 내H로대 해대 버터림곧드 6V 1.550 ' 8"" 고심 ~22VCOSTI 소비기간 라국씨 식문유: [래오래진 스나근 깨규감 R'I {레인R'문하지이 음_다하로3_히이)야샌? 대스쉽 입성히코 아리비야럽. 지로델 밀기주 (비미국색) ; 소문울n도 던;) 유리제 'T제소터 입금저재 관5 붐내다 ' 미가신 '기공치' 기니기 {포집재지 교의 피뻐션집 입규 종터? 하' 27 고자m 미 매칭 햇 소재지대대제 잔 되는 고어 보과히여 진시모 및 교중님 키 구민신 및 습기신 미하이 표f이 t드 [함사E 신고히 국없미 사업 ; '합갑다 ""무이 NWAACC시 개반 ? 심; 수신자 요a 뒷예 7과 # 제소시선 선 제스하적 만부니다 이 세금로 냉젊 신고기 사목민 보""과 O @;하다 어러 @ # dDDM AATA goy8기 N 1 예란과자 8 Gos 명화제 '그래: 누_비 GI7) r 애덧 b섯 806 5o;","밀, 계란, 우유, 대두 함유",밀|계란|우유|대두|함유,B-WHEAT|B-EGG|B-MILK|B-SOY|O,readable
20260614_134815_jpg.rf.67e5a1f020ef1497e57ca19281cf0a5b.jpg,"버터롬 CGDM 골 1p2 3 오 틀 [- 67 'Dultor @ 품 예 > 월 # 때 7 |대 버터림 골드 1550 ( ' "" j0 예란관자 r 열 ( 표# 몇 끝 예단지다 (올 캠 @ 탑 [ {다다 표 풀 V O 애응 @ { 틈 [ = ' 품 7 9G 표 품 96 물 Coes Ct","밀, 계란, 우유, 대두 함유",밀|계란|우유|대두|함유,B-WHEAT|B-EGG|B-MILK|B-SOY|O,readable
20260614_134822_jpg.rf.6262b41eb47cd6c2a3822e89e46e4dd0.jpg,"'이미s {Ni워 애5M 95장a*기 0' 국결내} { {* Y청w]l8' 79 2봄입 1"": 383"": 0N3 939 1,400 CROMN ' OAN 9 거 WSII 은 그번 #기뻐스 임망 내 음 김 99 고소기 밀콤샌드 포장내신 {엘리""로 민레 5 [업소명 맛 소o지 (취하세기 Cri이시OC사]고은 심금; 하현이 시야상 -불# 단수} W? ~NnAZTGI% 인-만없이지야템_ 별_ 입뇨주 -""#이시야진@ 중E 권  불히다 업월물 텅 ml '밀기 퀴미 미국산) m트템뤄다 '점금문문 사 n습 품국산} 덜시 로대산j유회제협 #다: 비타민도 대잡리 '지밥 정화대#적다 만_이시야켓@다다] 햇당버다 설뒷 밝화 '청제소금루 _물장문백 국내산) E' 신도조신제3#; 메중국신) 밥유 '및 굉섭스 ;온 구입히 고 #드되품유-유-- 임기; 고 입 고 방째 '주십시다 개권 피하고 관도 ;수가 '어다 많이 미신 씨내심 '식사관선3 국민언이 137 예사 기쁨 무심 시다신기 ""심사요급부탕M0-10}-%M ""과대심터다; (Aaln eM0수 yWa 땅콩새드 고소한 ( {입82712X {aljyllzl ' c하스 이스 c어스 회번  신외서로 ,전정버 12 '빵하버터 , 고개심다씨 K ''에","밀, 계란, 우유, 대두 함유",밀|계란|우유|대두|함유,B-WHEAT|B-EGG|B-MILK|B-SOY|O,readable
20260614_134825_jpg.rf.fc0da97da2e2f3ac418e3956ebbdbb9b.jpg,"오': 6 입sA0 HLal ""땅콩샌드 가루고 버VP 2불입 ( V다 립하하| IVp] |54 R도VJg개 이미 ' 400 ' ' CROMI 심 0 'R9 오 8 V 5 ' 어스 8  소 e 예 2 @ ' 8 예로 '대 $ J 용 d 중연 오 손 3 망 2 9 군 개I  % 틈 뜰 중 동 호 틀 돈 뿐 퍽 출 뿐 8 도 틀 옆 출 틈 품 터 # 3 원 틈 출 sG31 739 C '움 명 류 물 영 별 톤 품","밀, 계란, 우유, 대두 함유",밀|계란|우유|대두|함유,B-WHEAT|B-EGG|B-MILK|B-SOY|O,readable
20260614_134835_jpg.rf.5e6d47619c65a4ce05e7463f1a19ff67.jpg,"이미 Yung] H 버터팅 틈 버터팅 땅콩생_ puuer ""#U미 49 #다 ) '땅콩생 버터롬 골드 2a"" Gbolig 'Bull  명3이 검온 표기가 데 23입 땅콩산 WSID 여야) me 수거기 미규심) '내신 쇼 냄동합심워지 습주신 만레이시미 씩하다 오스트리야신' 4'R 손합심유,근것 산노(>체 구오 사생심 ; 규카에 사라)-소 '연원반하새 요소제 계민 미고) 입기다 빠내 대바터 오시 해사리실 미히고 온도, 드기 'a 5없미 십51 긋대 wUI I 오의시 기닐 거어 더? 미래 c어스 예한과자 c어스 9lo 7선0 03 1소0 고소: TC 개타지자 ( ","밀, 계란, 우유, 대두 함유",밀|계란|우유|대두|함유,B-WHEAT|B-EGG|B-MILK|B-SOY|O,readable
20260614_134837_jpg.rf.ed4d94df21a4396911884068a76f69cb.jpg,"9 "" 땅 0 만:이 2업 '임8률 we 그소사 Vo  CO ' dos 버터팅 버터랑 IIO J소0 벼-'키 땅콩 드 (639 땅콩 고소간 GU 버터g3드 30 '땅콩심 5O '2말 지단과자 7다 매타지자 마자 메타자자 용 퍽 '0VO","밀, 계란, 우유, 대두 함유",밀|계란|우유|대두|함유,B-WHEAT|B-EGG|B-MILK|B-SOY|O,readable
20260614_134845_jpg.rf.8fde562ca1a108fa765b02fd8f8d47f4.jpg,"1E 버터와뜰 '버터와뜰 내 용 량 135 9   소비기만 세품 명 플리프로결렌 식품 유힘 과자 포장재질 프프러올-과 다다 품목 200802423765  월소망지 주덕주 07 보고번호 및 보지명 물기로_말-미국스닭 그율버뒷번물관- 완하다_ 줄자m그름렉_  소현실 저 해국산 홍중 흙 정제소금 생국럽레신; 조메리 함료 밑 대두 계란 우유 함유 'O콩 다-그기 쇠고기 흑입 영양정보 가능 교환 켓 반품 본사 고객 상점실 및 영업소 혹문 구입한 100 9담 곳 직사랑신올 피하고 온도' 습도가 낮으염 둥둥이 잘 되는 나트움 340 img 곳에 보관해 주십시오; 단수화물 74 9 부정 ' 물탕식움 신고는 국번 담류 y 9 '없01399 소비자 기본번에 지밥 16 9 의란 '피해보상 09 '(서울) 977-2580 (주신치요금부7)080-709-2580 또화지밥 I' 9 레스데 95 IIW 단백질 맘 학 Pa muller 신일서로 트랜스시방 | '고객상담실: ( Uel V사 시대 어반히벼 O터리 ""7oiil 73709","밀, 대두, 계란, 우유 함유",밀|대두|계란|우유|함유,B-WHEAT|B-SOY|B-EGG|B-MILK|O,readable
20260614_134849_jpg.rf.b34bfd20083649cde5b04fb36cb8010e.jpg,"크 버터오 2,600 [내티q뜰 내용량 1g 소비기한   믿면 표기일깨지 몇 { 지 (대전광역시 s팀 6번길 57 'GA AePP 국산 밥유 = 푹 곁 II '@텅 Ii0og 4y '비표 타수 'M '허리 '대 / It} 17  법유 7 0 % 시밥 썩 P 1 Y 3 F '시법 엔 '세 1 9 80 % 9 92 % 19 % U mllle 수발움 물리프로필렌 WWA다: 업소명 (크라운제과 / [ 머녀구 = 신실서로 소진구신 '가공버테내덜관드산: 샌소히 {드립구진 '유지방 (전관세 ""신드조청제2중 , 유화제2 출함분유; {'과재가공품 , 올레오레지로 엉양정보 (N64 '45/ 'kCal '나뭇다 8장하신 I순 또화시미 W' 'WX Ko 와U'1","밀, 대두, 계란, 우유 함유",밀|대두|계란|우유|함유,B-WHEAT|B-SOY|B-EGG|B-MILK|O,readable
20260614_134851_jpg.rf.ac5b8260ed1b605528c81736dcdbbb49.jpg,"근 6OO 크라운 4 7003 2 60T [버터와돌 꼭자 내용량 135 5 고대' U로 신립 신입; 대전 계만 산도터 Iu '무유 활유 23 , 년사 입 2 I00 9탑 ""대 탑 시% WN billtr 내 (n다 ''머티라& ': ?A ` #두새: 밑연모Ty리 시멩기 'NFXYUA,5 소비기안 둘리프로필렌 '7PS' 엎소대   5 '히;;; 'x제지 자그라운제과 / 요거R '미국산) '대디구 '거 스머리 'L어입남심 '경제 가장버터 서로 밀다도 67번 '전화국산) (네덜관드산: 조리재 ' '모기고기 과재가공꿈  '식고기 '합분 드 고 영양정보 구입다 '미a '나뭇 O '민수하다 {에 rnu )yII 퇴w 6] 시 '화기","밀, 대두, 계란, 우유 함유",밀|대두|계란|우유|함유,B-WHEAT|B-SOY|B-EGG|B-MILK|O,readable
20260614_135233_jpg.rf.b925baa0edf62342e9bf8e87118ab73f.jpg,"마 여부다 0I' WCO 0 1801043""037437' UA [품l병 매롭안맛 _식품유g고새유야치a회 때로 개분(말 미국산 호주산) 깜위말레이 계우수 ~비옥수수 외국산러시야 형가리 세로 Jg# 배둥 매{한맛조미분말(미럽다 떡보이맛소께 붙 미슬주출울분말 유수퍼소미베이스 고추포미리 {때 스트 설탕 정 소금 감지진문 하스실 문회 호입자제한전 아리비즈 _귀스로 구대 유다누 도마도 쇠기a 제웨후연 표기늄까지 [고장재적하안물_ {]-품관 하다 ""Vi터M 계란 명웅 개 "" 용합 모함물지용현 제품  출대 거시 ""하고양숨다다 ""직시굉선올 내하고 수의' 부토권 IA 026 [무기번회 시실내 서늘하고 NA' {불하심시9 이심이","밀, 우유, 대두, 토마토, 쇠고기 함유",밀|우유|대두|토마토|쇠고기|함유,B-WHEAT|B-MILK|B-SOY|O|O|O,readable
20260614_135235_jpg.rf.935465443d250aaedf5733a2169b9291.jpg,[모 MIMI I/UMIU)'AAI,인식 불가,,,unreadable
20260614_135242_jpg.rf.abb252704b88baf3364a050961d24d48.jpg,"""""본씨 강 [기렉주면 포기일까지 품증번히 '영어소g면칭 [닷지 콤률콤하방관등 등r%%- 및!스 [아u발리물3881출 털g히 음몽면 [진'록 사오 인자 콤탤 콤진금미방중특되넉g만 @Aaea 유재어스데르화유 '핑율레임원 만없어지야다) 부담 [앞T레이지이운기 태중하올월플렉익인입생 @원@@젊신문 원극테워식야실) 올레용래지물---래오- 땀 스 본사 [콩긍등가다물 전지불음리지로중예렉 다 국중각중정히리[하용콩 [용임학훨제 현상황록 비터미미되스@-염터만움 평장제 | 조하고 잎 모밀기루) 대 존함제제호 자연을 우유 입대 WwhrCO W내 쇠고기","밀, 쇠고기, 우유 함유",밀|쇠고기|우유|함유,B-WHEAT|O|B-MILK|O,readable
20260614_135247_jpg.rf.cb8d38858c55f7bbc768a1513c8f0f9f.jpg,"3u파 숙제 소a기 영업소의 무히 | 해태제과식금 체 도청다돌 학신자 콤얼면 대 소재지 아신뱉리로 388번기 49 피 포장재적 리 로만렉대면 [일보요 뜻""플윗품다-따물하이쪽@끗하워하락p퍼몽-체 드h 스데로화유 광k레인휴 만렉이시양생 땀 큰사 및 구입 (흥채어중되하움유플플빛월P이 우j 되tjt a 선탕 곡.가국중하G 스요하다 주픽출하주 다 지출출용-진통립하 nE페로' 량 기타기공품 (비타민82 영 불l뿐름-비타많하용유하렉 유재에 '흔함제제호 '비타민터염신염 Whc 양강화제","밀, 쇠고기, 우유 함유",밀|쇠고기|우유|함유,B-WHEAT|O|B-MILK|O,readable
