filename,ocr_text
20260614_134813_jpg.rf.517885023019c99bc7e7c403b8a1c62f.jpg,"'발춘가공하터 36 & 과자 ( OKa (도 WJull  GaLIa l해 = In 비터동미 해 버터롬 골등 'uullo  2업 내H로대 해대 버터림곧드 6V 1.550 ' 8"" 고심 ~22VCOSTI 소비기간 라국씨 식문유: [래오래진 스나근 깨규감 R'I {레인R'문하지이 음_다하로3_히이)야샌? 대스쉽 입성히코 아리비야럽. 지로델 밀기주 (비미국색) ; 소문울n도 던;) 유리제 'T제소터 입금저재 관5 붐내다 ' 미가신 '기공치' 기니기 {포집재지 교의 피뻐션집 입규 종터? 하' 27 고자m 미 매칭 햇 소재지대대제 잔 되는 고어 보과히여 진시모 및 교중님 키 구민신 및 습기신 미하이 표f이 t드 [함사E 신고히 국없미 사업 ; '합갑다 ""무이 NWAACC시 개반 ? 심; 수신자 요a 뒷예 7과 # 제소시선 선 제스하적 만부니다 이 세금로 냉젊 신고기 사목민 보""과 O @;하다 어러 @ # dDDM AATA goy8기 N 1 예란과자 8 Gos 명화제 '그래: 누_비 GI7) r 애덧 b섯 806 5o;"
20260614_134815_jpg.rf.67e5a1f020ef1497e57ca19281cf0a5b.jpg,"버터롬 CGDM 골 1p2 3 오 틀 [- 67 'Dultor @ 품 예 > 월 # 때 7 |대 버터림 골드 1550 ( ' "" j0 예란관자 r 열 ( 표# 몇 끝 예단지다 (올 캠 @ 탑 [ {다다 표 풀 V O 애응 @ { 틈 [ = ' 품 7 9G 표 품 96 물 Coes Ct"
20260614_134822_jpg.rf.6262b41eb47cd6c2a3822e89e46e4dd0.jpg,"'이미s {Ni워 애5M 95장a*기 0' 국결내} { {* Y청w]l8' 79 2봄입 1"": 383"": 0N3 939 1,400 CROMN ' OAN 9 거 WSII 은 그번 #기뻐스 임망 내 음 김 99 고소기 밀콤샌드 포장내신 {엘리""로 민레 5 [업소명 맛 소o지 (취하세기 Cri이시OC사]고은 심금; 하현이 시야상 -불# 단수} W? ~NnAZTGI% 인-만없이지야템_ 별_ 입뇨주 -""#이시야진@ 중E 권  불히다 업월물 텅 ml '밀기 퀴미 미국산) m트템뤄다 '점금문문 사 n습 품국산} 덜시 로대산j유회제협 #다: 비타민도 대잡리 '지밥 정화대#적다 만_이시야켓@다다] 햇당버다 설뒷 밝화 '청제소금루 _물장문백 국내산) E' 신도조신제3#; 메중국신) 밥유 '및 굉섭스 ;온 구입히 고 #드되품유-유-- 임기; 고 입 고 방째 '주십시다 개권 피하고 관도 ;수가 '어다 많이 미신 씨내심 '식사관선3 국민언이 137 예사 기쁨 무심 시다신기 ""심사요급부탕M0-10}-%M ""과대심터다; (Aaln eM0수 yWa 땅콩새드 고소한 ( {입82712X {aljyllzl ' c하스 이스 c어스 회번  신외서로 ,전정버 12 '빵하버터 , 고개심다씨 K ''에"
20260614_134825_jpg.rf.fc0da97da2e2f3ac418e3956ebbdbb9b.jpg,"오': 6 입sA0 HLal ""땅콩샌드 가루고 버VP 2불입 ( V다 립하하| IVp] |54 R도VJg개 이미 ' 400 ' ' CROMI 심 0 'R9 오 8 V 5 ' 어스 8  소 e 예 2 @ ' 8 예로 '대 $ J 용 d 중연 오 손 3 망 2 9 군 개I  % 틈 뜰 중 동 호 틀 돈 뿐 퍽 출 뿐 8 도 틀 옆 출 틈 품 터 # 3 원 틈 출 sG31 739 C '움 명 류 물 영 별 톤 품"
20260614_134835_jpg.rf.5e6d47619c65a4ce05e7463f1a19ff67.jpg,"이미 Yung] H 버터팅 틈 버터팅 땅콩생_ puuer ""#U미 49 #다 ) '땅콩생 버터롬 골드 2a"" Gbolig 'Bull  명3이 검온 표기가 데 23입 땅콩산 WSID 여야) me 수거기 미규심) '내신 쇼 냄동합심워지 습주신 만레이시미 씩하다 오스트리야신' 4'R 손합심유,근것 산노(>체 구오 사생심 ; 규카에 사라)-소 '연원반하새 요소제 계민 미고) 입기다 빠내 대바터 오시 해사리실 미히고 온도, 드기 'a 5없미 십51 긋대 wUI I 오의시 기닐 거어 더? 미래 c어스 예한과자 c어스 9lo 7선0 03 1소0 고소: TC 개타지자 ( "
20260614_134837_jpg.rf.ed4d94df21a4396911884068a76f69cb.jpg,"9 "" 땅 0 만:이 2업 '임8률 we 그소사 Vo  CO ' dos 버터팅 버터랑 IIO J소0 벼-'키 땅콩 드 (639 땅콩 고소간 GU 버터g3드 30 '땅콩심 5O '2말 지단과자 7다 매타지자 마자 메타자자 용 퍽 '0VO"
20260614_134845_jpg.rf.8fde562ca1a108fa765b02fd8f8d47f4.jpg,"1E 버터와뜰 '버터와뜰 내 용 량 135 9   소비기만 세품 명 플리프로결렌 식품 유힘 과자 포장재질 프프러올-과 다다 품목 200802423765  월소망지 주덕주 07 보고번호 및 보지명 물기로_말-미국스닭 그율버뒷번물관- 완하다_ 줄자m그름렉_  소현실 저 해국산 홍중 흙 정제소금 생국럽레신; 조메리 함료 밑 대두 계란 우유 함유 'O콩 다-그기 쇠고기 흑입 영양정보 가능 교환 켓 반품 본사 고객 상점실 및 영업소 혹문 구입한 100 9담 곳 직사랑신올 피하고 온도' 습도가 낮으염 둥둥이 잘 되는 나트움 340 img 곳에 보관해 주십시오; 단수화물 74 9 부정 ' 물탕식움 신고는 국번 담류 y 9 '없01399 소비자 기본번에 지밥 16 9 의란 '피해보상 09 '(서울) 977-2580 (주신치요금부7)080-709-2580 또화지밥 I' 9 레스데 95 IIW 단백질 맘 학 Pa muller 신일서로 트랜스시방 | '고객상담실: ( Uel V사 시대 어반히벼 O터리 ""7oiil 73709"
20260614_134849_jpg.rf.b34bfd20083649cde5b04fb36cb8010e.jpg,"크 버터오 2,600 [내티q뜰 내용량 1g 소비기한   믿면 표기일깨지 몇 { 지 (대전광역시 s팀 6번길 57 'GA AePP 국산 밥유 = 푹 곁 II '@텅 Ii0og 4y '비표 타수 'M '허리 '대 / It} 17  법유 7 0 % 시밥 썩 P 1 Y 3 F '시법 엔 '세 1 9 80 % 9 92 % 19 % U mllle 수발움 물리프로필렌 WWA다: 업소명 (크라운제과 / [ 머녀구 = 신실서로 소진구신 '가공버테내덜관드산: 샌소히 {드립구진 '유지방 (전관세 ""신드조청제2중 , 유화제2 출함분유; {'과재가공품 , 올레오레지로 엉양정보 (N64 '45/ 'kCal '나뭇다 8장하신 I순 또화시미 W' 'WX Ko 와U'1"
20260614_134851_jpg.rf.ac5b8260ed1b605528c81736dcdbbb49.jpg,"근 6OO 크라운 4 7003 2 60T [버터와돌 꼭자 내용량 135 5 고대' U로 신립 신입; 대전 계만 산도터 Iu '무유 활유 23 , 년사 입 2 I00 9탑 ""대 탑 시% WN billtr 내 (n다 ''머티라& ': ?A ` #두새: 밑연모Ty리 시멩기 'NFXYUA,5 소비기안 둘리프로필렌 '7PS' 엎소대   5 '히;;; 'x제지 자그라운제과 / 요거R '미국산) '대디구 '거 스머리 'L어입남심 '경제 가장버터 서로 밀다도 67번 '전화국산) (네덜관드산: 조리재 ' '모기고기 과재가공꿈  '식고기 '합분 드 고 영양정보 구입다 '미a '나뭇 O '민수하다 {에 rnu )yII 퇴w 6] 시 '화기"
20260614_134903_jpg.rf.3d5b95d8da7b6d2e8339eba1c797c43d.jpg,S 유통전문미 ) 못데웬포드취 서물시 영등포구 양평로21길25 제조원 국제제과쥐 중청묵도 청추시 청원구 오청흡 과학신업3로i88 제비기한 [연요기일까지연월일) 직품유형 [과자 품목물고번호 120010415034793 [포장재집플리프로필렌 원재로명 (식물성크램[가공유지싱가포르산) 설탕 흔함분위외국산) 8 80 (혼입분위 유당 말치흔합분말] 밀가루(말; 미국산) 소트님가공유지 관에스 l테로화유되유 말레이시야산)) 판유(말레이시야산) 우지 가공유재 팔스테 [야린유] 기타설탕(원당 전분) 코코야분말 전관액 흔함분유유청단백분말가 (공버터 당류기공품 변성전분 정제소금 산도조절제2종 커피농축액 글리세린 [지방신에스테로 손합제제합성항료 천연함료 주점 프로필런글리i 젖산 글 (리세린지방신에스데로 정제수) 바닐린 무유대- 고기
20260614_134906_jpg.rf.0ad513d152b43592df5b1a127986367a.jpg,흉내내 PIO G너| 나 비스금 일 유당 설탕 [공버터 당류가공품 전분) '전관색 [방세럽불d하밥-방@ 감신도생@다 무 [리세린지방_에스로 햄수 바무 주정프로런_다 신3 ' ' 35n8 LC 제조원 어물시엉동꾸구트 제지미취 과회산업3로 '양로 중청묵도 소비기한 청수사정원구 '188 [면꾸기일까지언 요음 품목보고번호 120010415034793 원재로명 [식물성크램- (혼합분위 기공유지상기하로미) '말치혼합분말] 등 (테르회유금유; '밀가루말E 믿입분웨외국) '미국신) '말레이시야산)) 소트비가공유제업시 [야린유] 기타설탕(원당 _ '판위말리이시이신) 우지가공우새장스 '코코이분말 _ (본일분유-유하다 눈일가  변성전분; 정제소금
20260614_134912_jpg.rf.fa9ad12d1b6eec77586399144cf94d52.jpg,"용세의 35버i생인 Gni 농빛 Orone 용 LOTT 1952 E내a내교레교 ESnP 퀴T [지발 재조판매인 '켓가필문 '선탕 코 늘틱 11m5 '유표움;가궁무자-거WE 국신) @대타유유 88 % 합심 남비 '구멍 심심 말 예반 03 % 곳예 진 무:  '깨내 보심 시한반 '반집이 생길 수 8 ""801062' 및 #없이 녹아 히안 교민 유n 춤 '신고트 국 없이 }리늄 버문 미a '부점; 고문 마련 만 가능 유지 하 k입 제료 실이I IIUI 10o VO (영양정보 (10030306010121 {리프로-데 경기대로 진위면 '미국신 전멋 식도 법그럭 핑버시 #기인까지언 김기도 '11 920 k데랜무드(주) ` '코야분밥| 인기리밥 '딱스테다리R업 소비기 '곤함문유; (끝분변유 n유 그데스U다 R1미국신) , 소드님) (기공유지 '메y미로) 골렉기공유세싱가포고산 , 식즌유임 손입분유]  0-소비터 '?함식용유(경화유) { (정제수 합요끓} {전리객 {정비소금 손함분유유그레국내신 , {인재료임 (선탕; 가공유재싱가꾸른산) , 신M 쇼드님(기3유지; {유청단내분마 신5조 심제23, {유Y미 '기타선틱(실탕 전분) '기타코 코아가공품 플래인유) , '기타가공품 주정0  '본사계서 고남지원5터 유라세2중 변질감은 드시도 무대하다 '인헤예 '청류주0 있의u ""8c26 의합 피배 '소비자기본번예 습기루 '식사관선 ' 1399 조|릿 붙람식협 '뻔심습니다: 돼지고기 { #]_자다 ZEC 야채 야채"
20260614_134914_jpg.rf.7cee80a5db824002c096a87e82813a54.jpg,"호실 OLoTE 크림키이리 -) LO포P즈 9 UUO 3000 dovvo 수 e 덥다 립 국신 '구 빵템 V 20 (73 : 785 이 쫓다 '예속 g원 09 }대하려 ""T 물다 ""#기 2650 9 n3엔 R8 : 얼 'i 가> 'C럽 ZEG 제료 야채 ZEC 콩설 국내 wMIN MTT E꾸 롭 $a미구산 ""E#모미신 '7가하 (싱가도로 '손갑식궁위7하유 '가5유자   '8익사3유제즌 {산도:성a521 ,eNBA; L: '가8R 제심가포로다 선보) _ 트y(가53지 , !R'S엿년다 < FPa8 '기타고30133{ 'uy(y입 트 IYS(이= '을Y다 , 벼l 기다튼 :50 예;하 '요a 소시자 TV54; {기다가8E - ~#스U : '반39 '시:산 '1399 [y반5주수0C '/대 '패놓 기I '표싫이' 신고' X신 YV:N= '여장식다 '부y MSeuri Vu고기- Ci"
20260614_135025_jpg.rf.5c4003af9a67de40a7f7f5b7d38cbb16.jpg,"UU원 {오 프드습사움증 l영-l구- 양염로 191g""증_제플래 밀리_품유하--증|금 [훈민""기국재 목보 _ 번회웨임하-igB9ODSDDSIDSEIguJigOaLDDPD 설립들분예심기 또전지문유 코직애 신가공유제상 포로사-꼼유 9 니리가유리 린l_디aa이다 [매대료명 스코로0한기 신 로신지디주류가공품유 름리은유어문_문문-유화-가공유  다중하요지로 유말 대위 '말명다식고m입가능 부정 [불리색- 신_-국번언이 1399 '소비지기본-이 의페a망 시롭전되 (손기시 권국 ] 진히시고 유통 구입심점말__시_서M교환 구입 비로드고보N 보히)] 유동 중i 및교미 녹0 회안 반침이 신수요의 요요 주루 @러-도 히 붐D다 영양정보 내8림 나g 190 Kcal USmnHI KUIUJ독Is9: IIII?DD 스yOn [지VU970 Emg By 9 301062 628476"
20260614_135027_jpg.rf.4ff42b17b0cedce17928bba7f99f5bc7.jpg,"{9' 4 ' 수 ' 명 꽤; 거 '유몽 5 4968 8 % 표 물 [인로하 트출유 쇠국이반 며찌i뻐고롭078 [i도로) 보하오 [사교 m진 음고 Y애 인 [돌e0 유해트 (띄5 '801062 I68무e ""628476"
20260614_135034_jpg.rf.fce49c5fd42aff4cf8d899b8ab9138c2.jpg,'00 8  3 '어쨌리? 눈말 40 셋 233 (행점 '의한 유 힘 8 '7후리로L보 6 명 758 % ASI23tzgyligrg oTDDSU2 (생포로사 올리기유 조릿공품 '유화지 5린 학심 [가공유제경의유) 비E오다 17399. 냄저 '소비지기밥벌다 요이다 [명양정보 62876 '지도함위 LmPI '직장선및 y시고L Ia 내L꾸다 {보움 [물E 내용량 Doo피 EmDal Ey배Og 349 190 kcal I5q 'B0SX [`기
20260614_135040_jpg.rf.f7da6981331cae8b1147ec22262c0299.jpg,"8 019 요 84성82 788959290108 허0 궁류 극E j '닿0공고 극로 [a 'hh물_교 3중구 h의g쏟 0a nglg 도3 I0모3 히의 l터 괴륭 로율공 위4@3 |리_- 훈요 c3j oOEl IOgE논 l@a 요a 이i {3하 n퀴다피R y 피36 BRlE 훌h물 울공 jiM문BM ot 품문 @위 ] {iw7 pTiH[기ITrn OQEOO9 SSUEHT mZDDS ay미a Klrarllhl RULBME IDQi프트 갑DuII 해내히 P""E9) IbUbl""Sl`QDfI f4교 IVYRIIlY공원 (지3+hh 씀0프E5O33789k꽤 Ie개 S81 6VC 유해i 물 7R유B|ic ioEEv0_주 (S 3리 n정R 이무히 Ialpzz [건DEE 표리 스고루피이프골?-] UAYI VO Uru Iniliu JUna 도IIZJ유RZ규위3 (TroJipoomlliolioTTTTIoT꺼 '802259' 5 253395"
20260614_135048_jpg.rf.e5ec8866244bcb886b65af1aa1d101a0.jpg,"9 0 9 4 4888 오8주 888 와 G 5주 6 ;6 x 9T % 사' 0 O3 )"" i :;? YMa 소요% bhe 1 38 Filiou[ I0B프 (레 eoouO8 or 또교때 쥐 7R88 IDi교 8999 OP # D6l 올움= IbLi II9 mbb6l위 om { S81  DoT 줄 {"
20260614_135052_jpg.rf.fe84f3b2c209aa356c6375f55b5e47a4.jpg,'그U0) ' 오 630 50 8 79 40 65인6 I 음주 O 46 (a 83 290 5 승 3인) 어S 쇼Y 어 v0 6 양 강요 4 @용 4 2 사 내 'Ou No과 9이 공 그0 WC 품 푹 7306: ba 움 올 '0승 메모 7
20260614_135100_jpg.rf.3c23731905038a9416812b77b97ccd0d.jpg,"oT 진한 공미 규스딩 된 고소한 아른누로 부드컵게 녹아내리논 '마일트 조설림과 #고 한 다 ""콤물증 ?청은런감싸. '감미로운 맛음 느낌 수_있습니다. 품 물러길 3 루치로 TB6(E의 3g302g4014309소MZ 면1 까지연큰일 어스a키설탕 유심가포르 전지_유국 르산 유당 코코이가 스] D스위티스락 }히분 (싱가포르산 군문 가스국로야민 기나산 예라도르산) 기공 코고이다스 미국산) 드리제제O4m주 17546 '설탕미라 '가증 여우드 ""지고기 보심아 토마토- 핑콩 큰입 '수 비자기본_예 의인 급조 표면이 녹아 하만 반점이 가가 민쇄0 안 고 유노품 변달 사 '없이139 709 AOOKcal '40T 1274 50 1280 VI 09 무보 {양정보"
20260614_135109_jpg.rf.a01a3efe927a2f61824a308f4037da14.jpg,"LoTE layer) 소'짓이 진판 풍미 깊스템 된 44한 아모드: 부' 함계 녹이내리' '미일트 * |이' 삶고 신만기 ' 조얼랫 ?검으a각싸, '감미로요 맛& 느낌 수 화습니다 기 75 86l I언 [인) igg30-gADi4yg 코이마스 가꾸르 'R심가포로 그미매 신) 유지 7D7 코이민; 예a 선탕 아라비야겁 실제제0 4V0 7543 '법메 의신 스데 흔입가늄 이 인네 해해하다 a민 반심다 진전하사 물분없이 1399 57 7"" III 0 사U uOY) 진시부우 '신하: FII 5이0 m96 에느"
20260614_135114_jpg.rf.2ae53fecca16efb69a021642a25d3344.jpg,"해내화가 SmIHTT @리"" SUNFLOWER CHOCOBALL 조코볼 품목보고번호 1988031i001 E트죄안사공장 출기도 안쇄지m.금히1@ 두-기일_지연 월일 코코야 허마옮-스미국산) 동근로몰렉루레이a절탕 )불-음장가포루플주발n@W씬 매스) 가공유제경화유 가공유지(판 료@ 중로 요자지 하플히려지 감분불워말레이시야산) '유당 코코이분말] '메레이시야산) 말레이시 그콩유제관 스테아리_스데름화워핑스데야린유; ""_야팩@_킬 ""33치롭 ""S)-다용워상가포록_ 진분용 로@입 R요3볶0불음하 읽) 카카오롭소물봇 아라데이검 질리다 @함제제0 003 우요데독 합요 미스 비타민터 교 비량 패증한 곳대 진열 유통 중 번l품은 구입장점 "" '부정 지식품 신고논 국번없이 1399 이 제물은 악중 포장재} ""하다 자 주입 가능 '유통 중춧로컷 표면인 녹새기: 집수하이 인체예 무해하니 드실도래 위대 질 포라움 하옆 의민경 인#런소 @P 표진보존물 ~협석 뿌리 드심시오 영 매월 R@a U0 430 4UaI 49 COIOn 부회지밥 70 71317 2이 0) '말련렉다 재료 | '@항다). 카나우 내고기 ~기기론 본사메서 화인한 'y부어서  벌예 장 사용하없습니다 무16 .습 소:전 습다) VG7 5 요W비"
20260614_135119_jpg.rf.5bea5b747bfcdbb33715b447d584fb8a.jpg,"f비로 SUN ""pWFr CHOOOBALL 초코볼 품목보고번호 1g8803110012 거프쥐 안신공장 경기도 안산시단원구 성악로 32 벌지어입일 IMI '미국산) 둥근조홀렉루데이리 달#렉국쓰 :2중물지이방늄탕 더물유장가포등잡증플톱요불공애 '텍드들다 [말레이시야신)) 유 (손데로하유 럽스테야박로 말레이시야산 ""[근국지 [걀기사리 스제출화유( 탈쩐로 롭달하이터 통 가공중재 경화유 #로묘 정콤포플_-스_청 -어리요똑워이밟  집 @분물국물 이씨 물치 절리다; '유당 코고이분말] 설탕 기3 (훈함제제0 003 % ( 주5.@ ']@ _대리출 유통중 오요대도 돼지끼기 @일 'RU중 13gg 및물시메서 교 :의 인쇄; #면이 이 [ 외략 길{ 제물은 오리 훨신 직용 6 GTP 신 'I5 80 한d 언프 가3오하스 기공유지경 '아라비야경; ~배나민P '빌락) 키나우 현질물온 환유 도림식물` 구입상점 신진스 국어없이 비자기론 가e 조결릿 {화인한 정부예서 무대하 O무스 드서도 ""실:포장재 & 두색기늄 [드`시오 :임중 '하념 사용하면 @ '습니다 M안 703438 장a번a 430 Kcal AO"
20260614_135144_jpg.rf.a86f09efef8dd4349d5ad8609c080c8c.jpg,"우 강 닭다리 '햇 슷불비이규 -품O 텔미리스 웬비비규 [식문유-_미재요D사리a [미주로g 소때문알 이국프 공기루소먹분말  [미국산 흙중산 호모 정제소임국산 대륙분 (유Im 프위하계@원)_중-금자 _입히다 ((타피오}신회전분 말플렉스로린) 커플리유 [울수수전분 지간주출농국액 햇자다즈넣 감차 분말 정세소금 대두 "" _M리기토미로유유 진료기임유 소비기렉주면 꾸기잘끼지 [실제집 '리프로필런내포시 [품목보고1-[19160342001 256(만양) 땅공 기 새우 돼지고기 짓 오징이 제류 (목 올합 포리록 시용한 제급과 같은 시실어제 제조야고 F구니다 '직사공선름 미하고 서늘하고 거중한 국에 보관 '학십시오 개념 무 바로 일신시오 긴9 과시에 햇는 조색 민류인 따플래 인심이고 느시도 '왼주' 손비자기 ""벌에 의기 교입_인해 드컵다 스랜식다 신고논 국비없이 1399 영양정보 Aul) III| 409 시뻐 시방 01 4 이시익 VII) h권 이오니"
20260614_135147_jpg.rf.dea51915bf68e68753dbef52df8d0d18.jpg,"po; 아 뼈 햇 소페베다뷰# ""퀴원계 [소y분말늄국 경i - [미국 호주과 요모 장a괜하 ' le a하다 (분말 정소금 ll어 __프다로 제@하미 또장고 JI 꽤 '관 @콩 r운 g"" (전복 '태용다 바거드다 또 간다 전 U 닭다 유 B기 [문요히 [새요 a치 [인 @자이 [플리""로증기다 To7b034I [품목보이 도사 ! '75379' @합포렉' '버일V '아다 '사무고 제즈이고 '피이고 ca? '직시장선물 [ 자| 무재 '아입시오. V7 'r6 '과자어 615 1인심하고' 이오니- '비장기다 '7 영양정보 전"
20260614_135201_jpg.rf.bc9bcbfca21f473348d843f6903690aa.jpg,"훨렉는 o 자소 굶월 재우물 약 계런; 신은 (반품 미밀 후 십치 유유 밀 개용 운유보관-%우 연원 헌트 휴 농심 Iko [ [고객상다 nuioa) Ioy 'Dadnonl CE (080 liangyueE 동직구 노춤히 mniuil 메터 제조원 [취도심 엔: L고 [프m 소,가 p (수입교메워다 '책망호 옮분 대표상재 섭수기능 '시설이서) 팬요; (일부로 러 '원료의든 미재유탕자리제품) 원새료명 '수입물대원 제표명 (부분온 자용안 경흰색 '구 트 표기폐끼지 식품유히 '갈식이니금 주여 01399 (소비기인 토미토 그반이이| 비로 신논 '불림식품"
20260614_135204_jpg.rf.a5d31bb49a3803d02921f35a0976780f.jpg,운 8 ^3 ' SL Nty 가 대련 바로 진문 F요 보관 기애 부성 0 중 움 F Jmy 소미기진 '보미5 IByy 국채 개운 신고 By 훌륭 @중질 느
20260614_135226_jpg.rf.3bfb372842a2c8427f63e7b5eacba078.jpg,7 09 안 t& 생 5 3 8 야 0 3 호<호술 농심 2싱앙 . 030302 ~X~ Dadhiorg Langyuet Anhuil 주소심 제조위 수입만매위 '피레 팬유 플리프로 자용인 _ 갈색이다 내포장새 왼개료다 1399 재우 처처리제품) 9 통적 과사유탕 신고논 '바로 토아토 제문명 에밀 소비기만 보관 곳어 인 고양
20260614_135233_jpg.rf.b925baa0edf62342e9bf8e87118ab73f.jpg,"마 여부다 0I' WCO 0 1801043""037437' UA [품l병 매롭안맛 _식품유g고새유야치a회 때로 개분(말 미국산 호주산) 깜위말레이 계우수 ~비옥수수 외국산러시야 형가리 세로 Jg# 배둥 매{한맛조미분말(미럽다 떡보이맛소께 붙 미슬주출울분말 유수퍼소미베이스 고추포미리 {때 스트 설탕 정 소금 감지진문 하스실 문회 호입자제한전 아리비즈 _귀스로 구대 유다누 도마도 쇠기a 제웨후연 표기늄까지 [고장재적하안물_ {]-품관 하다 ""Vi터M 계란 명웅 개 "" 용합 모함물지용현 제품  출대 거시 ""하고양숨다다 ""직시굉선올 내하고 수의' 부토권 IA 026 [무기번회 시실내 서늘하고 NA' {불하심시9 이심이"
20260614_135235_jpg.rf.935465443d250aaedf5733a2169b9291.jpg,[모 MIMI I/UMIU)'AAI
20260614_135242_jpg.rf.abb252704b88baf3364a050961d24d48.jpg,"""""본씨 강 [기렉주면 포기일까지 품증번히 '영어소g면칭 [닷지 콤률콤하방관등 등r%%- 및!스 [아u발리물3881출 털g히 음몽면 [진'록 사오 인자 콤탤 콤진금미방중특되넉g만 @Aaea 유재어스데르화유 '핑율레임원 만없어지야다) 부담 [앞T레이지이운기 태중하올월플렉익인입생 @원@@젊신문 원극테워식야실) 올레용래지물---래오- 땀 스 본사 [콩긍등가다물 전지불음리지로중예렉 다 국중각중정히리[하용콩 [용임학훨제 현상황록 비터미미되스@-염터만움 평장제 | 조하고 잎 모밀기루) 대 존함제제호 자연을 우유 입대 WwhrCO W내 쇠고기"
20260614_135247_jpg.rf.cb8d38858c55f7bbc768a1513c8f0f9f.jpg,"3u파 숙제 소a기 영업소의 무히 | 해태제과식금 체 도청다돌 학신자 콤얼면 대 소재지 아신뱉리로 388번기 49 피 포장재적 리 로만렉대면 [일보요 뜻""플윗품다-따물하이쪽@끗하워하락p퍼몽-체 드h 스데로화유 광k레인휴 만렉이시양생 땀 큰사 및 구입 (흥채어중되하움유플플빛월P이 우j 되tjt a 선탕 곡.가국중하G 스요하다 주픽출하주 다 지출출용-진통립하 nE페로' 량 기타기공품 (비타민82 영 불l뿐름-비타많하용유하렉 유재에 '흔함제제호 '비타민터염신염 Whc 양강화제"
20260614_135255_jpg.rf.a253a54578c177d14a2c6f6b77537cf3.jpg,"금 군 시입니다 미법 기득표오 급명 세프의 U (볶이 110 1내 동림 {1 새유탕처리제품 {현 로명말가루 텔미국스) 설탕 렉 [청골유- #인뤄말레(시이선펴 [산해바라기유외국새우국가이나미 [르되나 스폐인 등)} 해바라 |유덤회 (메출혼합형)] [이맛시즈냉떡 #국내소 ' 기타설탕 고사, 고추장 마 (양파분' [뜨리카수 충색소 (선연장신료(파t리루  입유 lM? 한미중신)""  밑 후민 리에 3 Jug소의 명칭 대 괴꺼니 꾸당중 핑중대 '식산유험 '복합조미식히픽뷰| 기리메이스정제소금 '봄'(중국산) 마늘분말}] 쌀가루; 정제소금 산도조질제  ,= ""산도조비 레이 [대두 토미토 } #기일까시  (소비기한 '삼비 리내모든 '4'  (모장재진 '해태끗과식람주) y구시  청추장심] '4보대6 소재지 '19감I'기 강로"
20260614_135300_jpg.rf.035931a6c895d09d0a129ea49b6bba3b.jpg,"~조다용? 야) '7o9 @들 ' 7 로통 허어니 비표가독다 110 설탕리 (@현] 물동_하]다 |euk3g요- @ @; 떼 등)} 물엇 북 #신r멈  떠국엉똑하이 "" 무택 기타실틱; 미라분.) 새소 산 팀 진b고객로 '잠독대 먹볶이 제프의 (현재료명 과재유당처리제]  고기 [핸티나 스페인 해바라기루 '라조UU산비역` 손합형)] (이5 > (u (국내산)). 고 ; rW $V스) I마t 신기 어리W' (u1ais대미다"
20260614_135310_jpg.rf.1009caade4524fd35641448e26b6095d.jpg, - Ia 보 (U: 자가비 Jagabee 잡?하맛 너 제 품 명자기비 씹짝인맛 식 [왼문운형 과재유탕처리제- 내용량 90 냉동감쟁미국산) 통합식용유 '콤올없연위말레이시야산]| 교육렉-행바리기월외국=우르라이다 하르센티다스껴인등} [햇바닷기유 몰국페물 출륭렉- 복화조미식히콤플답닷시청현현 홍수스권록증산) 업에스트리스청제소금록내산)소소f활슬럽 형대투 힘원 소비기한 [해몇주기임픽지 윗면 포장재질 불리에터랜내면) 제 조 원 '강요득--재치과 '윗출부로막움 문막공단길 154 유용전문판매원 서물특벌시 용사구 한강대로 72길 3 (납영동) 품목보고번호 1995038332662 직사필선 및 습기집 곳름 피하여 서늘하고 둥분이 잡 되는 로데 보관 본 제무은 공정기래위원회 고시에 의거 피해보장 및 관장소 '시 및 구입한 고 고개만족심 신자 #봉부-물  233-6T7) 무; 세리 신i 국번없이 1399 이 제품든 무유 밑 계란 게 품고기 오집어 `개준 전부 닭물 돼지고기얘 통습이락다 [한 재갑국업렉묵 해 국산로
20260614_135312_jpg.rf.cf4441babbb67e60e57b73b0189a935f.jpg,"꽤' 아이미 ' ' 거 아이비 Grvd 자가이 7인망 I ^ 원 명 '선로; 제 조 57 5 고 꿈독보 빗숙기 분구하다 제O 곱 5오"" 관 본 불사켓 뒷청-물 압 마3 고상 ` 고기루 7P - }닭 의 우유 'm령껏다 구음 도전 실스 대5오 중패 !` 름면7 소비기간 오'' 8:93 {고드B 유물전문관매권 N:하a 피라여 고번모 '경거리위터보 ` 고만?산 '큰입다 '임신하 고기 신신 무성 }: 힘습니다 '토마모 CoTI 보습이 제조하고 계란 '돼지고기 '하져습니다 시_어서 악청조 l대 살"
20260614_135315_jpg.rf.70b1ecc5d3f22f67eac0a14314b34c43.jpg,ODl j 벼 Cbss 자가비 Nule 급물철` 로어요 { 국' 겉
