image_name,ocr_text
train_20260614_135440_jpg.rf.7b92174e4a7d73b1c338bf343832f54a_0.jpg,"'또망 p 빠딩 행 Y니 l 양 ~승 8 승 56 4 < % 종 <o ~ / %8 8 S88 9 상> 992 8 @우불  88 8  % < K% >%% % s@  8양 ~익 드주) '행프로 침 ""97산) (영국산 합식용 (싱가포 ""관식용; 소쑤날 E주 귀리늄 '장제_ 보리 '코코아다스 알리이시이M ""밀가루 물조절제, #기인까지연 l 비닐린함로 4048423965 '상점어서 월 &"
train_20260614_135444_jpg.rf.60eab838782407627897d2dd675b1050_0.jpg,"유통전문 못데월꾸드주) 판매원 서울시 영등포구 양평로M길25 제조원 저주꾸드주) 전물특별자치도군쓰 서수면 상장근햇길 55 식품유형 조물릿가공품 원재료명 슬로슬짓발륭 름라식용유발록- [테어지야-)] 올함분유_생가포름 콜함씩 (유행 꽂류가공품 (하국산 귀리큼말 성탓운산스 말정제소금) 흥중용훌중[플닭림렉어언 신도 ; 자위외국튼)] 설탕 홀엇 올리고t 밀가버 전분 쌀가루 정제소금 [@콩_미소소 보리 찬드조절제"" 유땅콩 합유 민면 흐합국드(리미언마터 '바닐람 하  포기의진지ey9 ~시기리"
train_20260614_135456_jpg.rf.681e5a125449ace761f555c0159504fc_0.jpg,"Eiiin디양 j눈hI술 '0909*""20-080 ""Eswe Io명 @돈 빠다  훌문두움록 타년로 유준 -리히 nh르다n 다 668L 뛰-@  문요 '무료 'I3 주모른 금표 캐리' 콤미 공필 글렇속물h 물로헌 요 Re고""_ai RnIh 콤꾸습단 리다들 밝다 신문 묘스 t {국둥표로다 'MPCu ;존-급 Esf (고h표 표요 _Io규트주문쌍n문' '(낭화다'농더이laR꾸대미묶{이몰j구로병 방/하 또 쓸요 콤히품어되al; 'a어프t럽문-n움 (l해{%고i요외]주미a @@름있서답 퍼너""3 출록 콤매__방   n니록 n] 기n 대료구 모다 [8고 jal 슬기 음#플요품 @무 IOE #R >는물 Z56L 피an '무G] jje@ @6! 테디주 교교프 7n요요 스부 프터히 LCEL - hiRR 리기TR LDira 가'"
train_20260614_135501_jpg.rf.d908567dad44e203c89591bc716cc1a1_0.jpg,"불리프로델런 소비기합 국면 표기일까지인 큰일) 영양정 제품밑 힘마손파이 내포장재신 폐스 진위면 경기대롬 1952 [품엎발교번호 19830308010갈95 제조만매인 콤데스""등(주_경기다트 콤라탤 주_대륙건9임 n#콤플""다-@(뱃하름답스h바R관히 '관리되어드어드물셋 유화적] 설탕 | 설탕 납득화 태하로유_ 말매어j마살버터 발무쾌국하지유내리유 몸제 텔어빼어듯킬다;O하O3i유다 담구 원재료명 마가린기 흔함분유 가줌버터발7버터 야지유; 밑대도 지방 36 판추출본 '발쉬 록패대자물출 반결물튼발물다올 @패플교로_마g 토화스 돼지고기 달길 딸콩 훈입 ;회상광선 비_가  발에의i 보진출드 고훈미름 부정 불림식품 신고스 국번 없이 {Gi자h리   사""무 ""#080-034,6060  벼0 706 못네웬 푸드 가능"
train_20260614_135508_jpg.rf.00bc35a8f3381ac293b1cf6954bd6e2c_0.jpg,[용기정록 발매월금터i요등주 댁@짚진류기울플주로l 품회등주 발언질  질 표기인까지인 흰말 @i용어내; 운l등주출등l름 음-@콤h콤 록위등국산? 엘리떠로리l짚말관듯상) 가궁로_ @워이싶야: 리고딩. 발득  주문?-움지 A어심씩활@리로물하런분;화-달n로 플_률 질교 네뒷봉등산 클림생 화히갈국 정치방촌주-30로6 필바글리권) 유울적 우표일_대투 합문 텍스트린 정제수 아로프렌글리울지방산에스트트 물라센림지밥신에스데로
train_20260614_135510_jpg.rf.596939bbfe24974158347c65ff6a4051_0.jpg,"7 _스_로리파국 전단팬깨면 국대 무드(수) 서물신 현통n 항별로213 25 콤프포기@국저스기문록 {1994937708 임_세조 편심식품 결기도 가필군 철)현 주리재길 3 '대루 ""쨌출a드스5 가름증재문제어세이쇠마아매즈유넉 다등등다 불""이록말유하곱출음횟설 부문; 탤봉""수 극산 터리세권 렌가루 짐제소금 주진0 26 유멍 식망 만티늄 메(감미료) 진급 (밥국 수;미국산) 민시 & 무늬  내국리 어지I시 ' { 화제적 성제주 그리세권 플리금리세신지밥산에 '지센금리스 유화재 알유"
train_20260614_135521_jpg.rf.404b97c4adb1bc891ad93ff8f24479ca_0.jpg,3-U표 @= 무데어무'
train_20260614_135524_jpg.rf.54c85c7f7dad2e32c1edd8266ebd1633_0.jpg,000
train_KakaoTalk_20260614_113521216_01_jpg.rf.0647142c2cef680ee29023c07b7bf957_0.jpg,"VVID 비비드키찬 오랜 연구틀 기반으로 지속가능한 식다관리루 함께하는 소스요간편식 브랜드입니다 [WDNI어컨저당--뜻심 T|a 보물물 [질온로 DDBBIDIa 소비기한 |별도표시지 이뇨 [도질다 저매이액 외국샌인도이티오피야 야산사 [교려 '원현메 070-4148-342 충문히 흩들어 KCWEW ""줄겁고 동왼출푸드의 드세요 사I"
train_KakaoTalk_20260614_113521216_02_jpg.rf.ac93c7b5b51902d4fd733e06eb9b330a_0.jpg,동왼출푸드의 소스요간편식 브랜드입니다 [MIOEN적팅시저실 I요 보훈 U IDOBDE 피밀지 매] 마요 발요식최 [간탤 사렇-오 하오터스든 DO-SID3ISIDaI 용전 [오로} 170국 다 두는갈유유 'D돕7T 드세요
train_KakaoTalk_20260614_113521216_03_jpg.rf.a75e8a7c18394670e770dd16a3133f69_0.jpg,[0 [li안-필프용용 고릇어  리적유섭적하기틱 83어몰가루글전부 프라이하년적 의하 ~3중용 -즈적정 -움a고하3 @ '오의 집사 올 실은어 보고하멈주 지은 {콤달질 영5 -요인탕빵-퍽 여 주십시오 의 다3_요기현번어 따른-소비자분장터결좌? 빵 또는환물 스출문움 숲 외때벼 고환장 불직품 신고는 '없이 1399 2303 10총 대용 225 55% 보주회록 'IDg 2 T 알물로오스 @재_ O Og 포회지방 I38 bmg  5% 단백질 [i드다 기기쇠고기 원 '영양정보 KCa IDm3 슈미다 미야오나이 무 냉장보관
train_KakaoTalk_20260614_113521216_04_jpg.rf.6685dc09f438ec942438b9ecab5ef2ff_0.jpg,"옆 청수 '발자픽직최이락리이산회@장조교 동추예 설탕 액스트리버진올리브임-이 (물유- 외국샌아르하리나 미국공국해 (교요 로 포랑-임량들}때 [요식초백포도동추액 후주분항미유바질영 천연향신트 (두레시린 쓰해히표시일까지|포장재질도장 ""{원 주식회사 오무기 충분음성군 고호20I04A5O5526 토마토 스 진용전 충문히 후드 핑울드 '쫓로관리봉 관대 빨리 리브유가 미장0 어손다다응고 하여 배술 어어 F0OO 024 '양파분 대표신다로 대소면 재G주호화 드시기바퀴 z요하 인때 뼈리@애| Z청소_지당국"
train_KakaoTalk_20260614_113521216_05_jpg.rf.d41917701042bf6ec593108353ec0768_0.jpg,"제조원 직동g '주직회서물특물중구충무로2 생표식품 운유유n콤언:- 대요지식물성유재표국기 {물l히심 국스 불요식조 설탕 정제소금] 사과식최주정 사기능추예중국나  중러명임요 항료_하 신시 기타고당 설탕 잠조가릭하씩훨| '@도 폐스템 메티오피마등] 소스T r기 래# j '볶은적은m분말미안미신) '""음 정께감정  중권  프라나내미스 정제소금 양조간장, 전분 텍스트린) 잔단검 어브주출물 갈승매트국산화방지제) J플 런유유함유 지aa 중대용랑기@ 텅류 74 직용 Z1 8% 반주하흩% y 도 B04 46% Ug 'g 37 '유통전문관대원 소스2 분말검은후주 훈합제제변심 '미디EGm| 항료참기름향 , IBg0,295KaI 10모* Bnmig [포화지방 , 트럭스지방 기 무  니Eg ""IIUIIW 줄어스대I 1g 2드 '단백질 IVMI 나미니글? K e02?"
train_KakaoTalk_20260614_113521216_06_jpg.rf.ab32273e5048eb49ae1f994a160fd9ab_0.jpg,"6 07 ) ""_a 유통전문판 대원 생표식품주식회새서움 벌중 원지료명 마요데지식물성유지외국산) 난장액나- 관국 ""발표식초; 설탕 정제소금] 정제수 피름소스진왜기락롭장g (오염:인도산)} 조제겨자(미국산) 변성전분 설탕 {민도산)] 양파 (국산) 화이트식초, 설탕 기5거당 뜻 청제소금 레온농추액(레온착중농축액: 파늘 잔단검 타마련드검 미-사과산, {프랑스산) 달위드프랑스산) , 갈습미나트름(산화방지제) 우유 양성보 종내용량 2500 나른툼 BBBmg 489 '반수하물 iBg 6 지발 2414% 트랜스지방 고{a 물러스 54 @l질 VM [Ue Wa로 Z47 k 정뉴매로 오하 {aJ언다불] (뵙끼리 '이달래씬 {Edean? 분말렉온옥주 에IaII 파슬리(내블관- 다 대도_린 g IB오I IS7g"
train_KakaoTalk_20260614_113521216_07_jpg.rf.ce163ad40b66c2ee863e79704102a6fb_0.jpg,"'N소권 (취하문무부 '유통진문편때원 챔표-품주식히새_올특사중히로 온대l등 때요 리작들정유제외국생 히장l히 반국m 요요직로 설탕 정제소금] 청제수 화이트-치주정 촬요영팬 플레인요구르트[원위국산) 기타가당 올리고당 유산리국갈_기대 [당 태문주스미국산) 프다나베이스 혼함서제변성전분 텍스린 소스 정제소금 그리요거트플레인원유 국산 E린드컵 잔 경 가속리후레이크 아다EO이갈숨이다트중 신화방지제 항료락 모트향) 플 대도우유 이훨산류임요 영망정보 종대용림Z00 닭  ?웃실뷰M하홀유 요% 통 N-- 틈k_방 분9 콤_"" D때움 단렉질 % am 득m표교 IDg/당?p5Lcal 뜨gi니 [프회지방 '1g0만 1X"
train_KakaoTalk_20260614_113521216_08_jpg.rf.bd1be5b4792e7d134f067be6532d0c16_0.jpg,"의이인 97 [29 곱고호 @끼워걸-이a로j적하 내도농주애 (n료g 정제주 [하유전국기다다 3 뼈 포도당 설탕 '정리하취주 국 전 요씩 올리브유 조제겨지 레문농추백 적품도무 [들주 조_경 대매럽경 행a@ a액 하트언a [@모스하발진눈말 E임 요기 -문말 타g분말 후춧루 다무&요 중r 멘도-내비-폭m텔렉l 탤레미트 동원록 필신공장F | 중남마신시영미면 신금되가@ 중주공장다다 중북중주시 대소원면 메가플-로로- 문오 생표식품주식회 1울특별시중구충무로 명망정보 랑Ug01D0@ I50KGa IumD 4U% 팀수의문 154 5. 담류 144 G4 지방 Ig 192 텔스시방 W 포화지밤 B스-Dmg0% [패칠 DgU% 그품램""  요mm표 O문 쪽 미단표시길m) (실_n히 20020461073620 '식산우8 1904421 I957F {산회방증세무수이확신) 기Iza 예스드가버진 BBIS:"
train_KakaoTalk_20260614_113521216_09_jpg.rf.fb9d996387853696bd640473f8e568f6_0.jpg,[군제뭄 (식품유나 오보 껏빗지j-되패- 맥미액기스 '포도딩 주정] 호주 미국하_ 훌륭 다행은식 {용장지하다 스 잔n훨 정플소금국웬] @스a일 j스중E_중래우다 장기름-온l주먹 매l중4국음하하 한두숲 정세소금 야재즘 향미증진제 잔단점 E매린드경 화기E미면 {대두 밀함유 장어질 뚜껑내 돌로 E리프미트 #대현두  쥐진푸의-  도화성사 용감현조록로594-2 F-들괴롭포충주공적충부중주시 원현 프스무고 팬원 생표식 주식OI서 실_중구중모트 영양정보 층대용 Z0y jDnG   때 묘의린수화 53414 u교뺨 기병 100 19% U8454 플필스물 Umg /유 09 244 단본질 neadrncnmnf nemt문l출- BB2-553UDIEI) 201904471495452 ZUZU0 고r요 '전일체호주산) '정제수 언0료명 '발표영양원 '양조식최주정 [타고당 (국신키나다; 카능라위외 I고Ima 포화지방 트스시방 TEIIITII
train_KakaoTalk_20260614_113521216_10_jpg.rf.38c6de7918e105a1a6ff7f85e1f5a6dd_0.jpg,"군새쌀 2000461073966 [, T g@47W| & @`페-- _규-집-정 신진품국멘플국hD해 방리사기매세스 ""달다 구온l-콤방 mm  [해 교a오@공90 @도3 짓리주경스@-버스E-트 썰탕 흉망 매늘후데이크 잔단경 바질분말 부춧기루 파설리 오레가노 바질 값바]길i훌aaai 진자랑색 포장_길[미 뚜껑내면)-풀리메블 78B {@원트] 위동언엎프프미신공장  중남마신사 {묘j등어로포드중주공  중육--시 운통장물품원 챔조-품주식회속 ui@ 거gigm 5슬 [ 토발출G기n움 진방 Ur 154 U4 하g@% g% UMe2 ial문요 iit {식중유a {{목보고변호 '렌l래프t린미트 1형n현신용킬트 [대소현면D 기출리스로고 서울특물시중구중문로트 USIa 1000당 -웅소보 대용항z이0 TEB '@n5x [포회지방| 트랜스지방 장:35 , 어스WW Binid 단렉질 건K TDDUe"
train_KakaoTalk_20260614_113521216_11_jpg.rf.7b89f567330958dfb01e2427d62a1ddd_0.jpg,"pS느 ""맛a떼 용기 PE 뚜껑 PP 리드지 PE ""B '셋제주 마오내직식물정문제 외국어 분이되 끼 발표식초 설탕 핑제소금속훌임식3업장오애 인동: 본발제제{방조신 DL-사과신 구현산;올합제제 주청 잔문 청시수} 성제수} 기 가공듭] 화트식최주핵 국쓰) 액상말국로오스 식물성크림 부제소금 올리고딩 양파분말  탄신나트롬 구면산 합제제{텍스트린 흔히제제(트-플리리신 스감미로) 달위드 흑후주분말 파 '걸습이나트 (산화]지제) 우유 대두 세공든 메밀 고둥어 게 새우 때표되회 고기 모징어 의씀문 도론 분쟁래곁 '기준데 의거 신고논 국번없이 1399 물어드리시모 내요림 250 7100 95 155 보수하다 109 담류19 14 9 26 340 '백신0 F0o) 05o sovoor iaossmawiron 바권 흉함제제번성전분 , (항매중관기 텍스트린 데이3 FT 돼지고기 소비자 ` Vcal 입y) 스시뱀 Nca ISU3 VT"
train_KakaoTalk_20260614_113521216_12_jpg.rf.fab2f72687b10a8cea7c3d5ad21a1c7c_0.jpg,"'보관딩법 년장보관 권장 그리내계) 옮기 PE 뚜껑 PP 리드자-PE 심제수 내리스리 (감미로) , 물몇 모래킬지대두 다시마예기실 @주- '둠도지화 캠데미 다부문적 ?실= `제제 번성신들 미 내딩체 (리미로 (잔' 대도 { 대"") 쇠고기 Irn {배이다 '혜긴 기금에 화기 나u 139'] '미드니지모 L문물 259,0/100 n탑 Hsk( 87 15 다시마간럽-주다 , (다시마늄 '물씀 R 및_ IIII"
train_KakaoTalk_20260614_113521216_13_jpg.rf.32533b6aeb1098de4a939037d7c3f781_0.jpg,"re이 30새 기간니 곤하여 구심 오 모간하다 티우 상요뼈 8이 보근 시 활상대로 사용 직전 7항용3 붕 08요통i이 m9533 탄수박트 {일출로스 지붕 D1 프반진랑 02 탤@@으 :e 표알 드입어 언 ""합아오다 오주기 ' 얼습나다 ` 굽어서 '양정보 rO 프"" 쓰43 @a 요 0803 {.목 TTO 교 가둥미다 @무트 일로"
train_KakaoTalk_20260614_113521216_14_jpg.rf.eac12533a4390b51c24f2d13384e2a9a_0.jpg,"S0T 임장오애인 산화방지서 63번 구입치 O오 관하여 최적온도 용하십스오 토마 '김어 아황 대용리 34 1008텅45 *e ePo r ',"" 46 78 06 미민 지붕그녀 ""u 0 .0 지에 대a 비 T) o bi '이하어서트 조개쥐 '영양정보 1773 41 %"
train_KakaoTalk_20260614_113521216_15_jpg.rf.cf63b344726ddcc308036a63a0ab65c6_0.jpg,"[교D- l중목보hL호 l주n로하'D즐다주""증 적 {방 훨입자세 스관 진다 기해원당 일스 #회지_ -씬 {대히 장소리국 불회조 8고하a 없오다 T내 시주스 이시 기우발-제다두 말 드트 D료a히유 mI 리`권용기리목 입 hI 진명 표미 고밑 @_지구오3로히 고장 팩 z입 떠서플안켓 넷 기붕휘드E[원-때 흥물중등어리로보어지논 즈은교a' Z역외외 [maEui '흔들0서N용하세요 '알루유유 계 유 I기a닮과 쇠권 오징어 제료롭업 -행 상혼입-능 스내의_ 교환또올 정물 신조츠모 4Og 행장보 10Dg KCal [miia [단소a물 87 BDDf [yDon [지방00 DmDo% [질 FiMSV8200 ra가준면) [리다 그4장님 OVOYOI OIIo수 신시부W lMMMI 무싸) 교국비 Eo0 mpn 스비기인"
train_KakaoTalk_20260614_113521216_16_jpg.rf.a93b3d104a4393deabb0c94741f1d9be_0.jpg,"이월면 산수산단?로133 땅콩 고등언 게 돼지 i지-땅콩 돌히봉 양쨌=든 흙 어 개류 자 혼일 간능 성 '위운 고시 소비자분쟁해결 [준에의 교환 똑출 환물 부정 탕식품 고는 K이 1399 반품 및 교환 구입 '및 자 조원 직사공선올 피풀 살외 [보관. 불러병탤출질사공T등등-m- 불 0 C 이하에서논 @분리월 수왜 @얼지 안로록 주의 총 내용량 100 9당 kcal 9당 ""대g  러교 기준치에 630 mg 32 45 74 % 당류 9 % [기I ""6등 48 % 위방 0 9 59 33 % 45 ing 15 % 9용 30 (영양정보 100 [반수히물 4사기밥"
train_KakaoTalk_20260614_113521216_17_jpg.rf.478a896527d8b432d0dd1ae48bb80279_0.jpg,"직공워스드으으으 쁘스이 7나나자T 또:' 예중관 6aT _ 수 @ WSe 식문소르 @근구 558 L75 3 S: 글-스 콩다 !산: .    406 가거하다"" 80 애 (VI 팩P 2경가신시요 V339 의기 메사; 붐내다 4: 5구어고 사진은 연히언 '34 기무어 사DI 고고기다 오어니다; 세V대 어S니다;"
train_KakaoTalk_20260614_113521216_18_jpg.rf.f0f8b0e766b0f02bb8c980da32f91ede_0.jpg,(년 꼴 일순) 식초 (사탕수수 설탕 정제 수 정제소금 수분해대드 (진로명등빛 나릇등록림이 나투름헌 미증진제) 5' 이노신산이다 훔 : 함 가능움정잘번-탤률품 있음 대무입유 '즈사 JOtafuku Sauce Co Ld 신지 [일른 진진롭기 p.(뚜_ PE {관방법 개붕 전예는 직사광선물 서늘하고 건조한 실혼예 보관 '시고 가능 후어는 '일륭하여 )고예 보관하시고 '중인 한 빨리 사용 4요 본 세품은 긍정 고시 주대설 기스에 의거 '반드시 대위런회 소비자
train_KakaoTalk_20260614_113521216_19_jpg.rf.dc995a4309083d8c2b7af05a5f09a571_0.jpg,"서울트"" 신시스-으드 프"" 온 [정수간장정기수 대두 정스금 밀주 (템장 금 설탕 주 나글룻탕스 중어중- 표다? [가항랑어주출물 건즈눈통물 건즈날가다 어 5-0노스_이_트 [동차래 생선추출물 호박산이나트름 D 사귀산 미림 건조다 [로유발물질 밀 대두함유 원산지 일본 -조사 Kixkoman Food Tech ComDany Nekanodai Plant @리바가-불리에탤런터레프표이트 뚜격 플리데트 쓰_로데 표시된 해당 현의어입하지표년훨원 ""  직사망선올 피하여 건조하고서물간 긋기보관   주의장 용로 내용물이 몹어 나올 가능성이 로기중화 눈"" 가동휴일가하소-한-롭올 r사오표원] * 국n없이 1399 '반품 및 교환: 구입처 또는수 ""원회 고소비자분정 해결기준예 의전교환 [따라물의양울 조절하여드시기바람니다 '내용 (보 iooml 당 706 당류 24296 단수화다 2319 트랜스지방 0g 포화지방 339 0%6 단패전 '바라 %)82000 KCa기준이무로 (임자동하방데 {포도당당시럽있숙 [제로움 [굽기다_ '호모가생겨 있으 {프로근히주세요 [구사고논= ""킬프-권 '또는 보상발울수]하다 어다 기호에 123 영방생8 006 비요 연리예 따다 Omng 개인의"
train_KakaoTalk_20260614_113521216_20_jpg.rf.439000c94517d9235eaba98b01440c20_0.jpg,"켜안드되트 -자""g우쪽 활표 굽든 데SYJU5O33k) 발물 매l로 [구무치포로 1염분코 요기신 021335 1225 은규음로@또또둠 독일 CFLAUSNEVG GMBH 8 O) 모장저질 뚜랍-염국비 대로켓 제주 겨자w29.93 주정식고(사장수수). 화이따화인지로 실리외인식소 임념표(강황 뚜껑 별도 표기입까지(어논법: PX 년혼) 2고하나대그 바라 보: 바깥7 구멍없이 *1XJ9 7 77오a--시 소비기 l티가언 세 자무 ~스니다 새합 계념가ve UNSS) 유리 뚜껑기 '경소금 별월"
train_KakaoTalk_20260614_113521216_21_jpg.rf.41b341f60ac33a80598f6c6553a23621_0.jpg,"극RBe '모#_ 133뜨 23757  E해 #오 7EKkskalcel모 EP 요 하미원 {P '{다)Yl어a주 '주토 '톤본_록 {:{ R: 'iGlticHc 'le리다 '빼3방공 튼히하로 ""급R설다R= 유a & 끝w급 '로f f 'Eeitif '@h프쓰g 'n다 '새계 ''부은 공문방공 L리라 I#퇴a묘 @프묘 놈 부럭 E로로 @무 E jdxalo어 ID 료극멍)어up스표무목O 팬c크 5리# 3 g없 "" OV 3KB 넘:Phae 거러-07 djojur kitrE문경 SUL 'SGt(70 L Flok금잔43스 @야그야만 {@골 ND LB"" D) TV) ILsEz 오움 @판판 흐리늄 [ 이리] 원찌31 (용껍문틱] '또[ (털미 %U 0.다_TV:문칼 육몸 Uanalyale 7dl 호 IoaA뇨"
train_KakaoTalk_20260614_113521216_22_jpg.rf.edde20fd24c5f84f8dfa276e4c6bb3e1_0.jpg,'negraanuiliua exuatd @rTanm intarniyR 스로o드폐`비베규소 요4402Xx 스모구드-머02X. 제품명 위스기03x 박유 스무문 @Jx부무 식문유영 내용량 235mll259k9l) 느르다 념-비닐스 영님 고프레미신 T.02)385 7225 수입판디니 감쓰고 양쪽로 '미이입NB5부 [돌#지다피로 CPLKUHEG(G 번 O) 너기또는 수입입 마토무리 설망 알다 리 경개수 T모 조리 원재로말 콤민. 농규사다 핑계 소금 마뇨 선적 화교주 스비기다 '검볕도표? 년0 토마모 8h과맣 미리고 실은다 내i내 fV배 ; 하어시사워이심스오 사깥D 개몹과 ]스히고 와3니다 급릭기 워워이고시 소변가 V(e? 안;R 뻔없이  1177 영0경노 VoOra Torc 유리 FTICaYnA 단수록) ZttBs) CIUS W O Zr-O) 골바라망 Uuors) DTi(Dn) Toott '고기 뚜껑 : LDPE 스 7름uO 고어7 이3+대 ranaenel Dimina
train_KakaoTalk_20260614_113521216_23_jpg.rf.a2fcff0c050a3b9e837c5bdef18531e2_0.jpg,"aidillarteloooul ui Urr 치돌리버거스틱일속 치플리고주 024 스 나  S무유 (살문제품 내용람 335mll68OKca 스스유회 GRKUHNEKG(애""메M@ 반문 및 그꼴 구입어또는 수입리 개초회사 독일 702)385 m5서물)랑_구 방로4이 @54 4무 수입원 (진양남코프렌이스 (어논법여 MHDIEXP 입 년순) 소비기한 뚜껑별도기인까지 널순지 알리로? 토마토 우유환유 k기프장재질 효리 뚜B-대크트 유쾌유 경제주 토마토유적_ 실탕 양파 양파 적양-_주정식국 토미트 활제로명 르긍결리쉬 오이 파프리카 변성진분 경계소금 보리먹아씌초 우움는백 정춘나무-g우리 D구 [ 파프리카 품렉고수 젖산 직사관신물 피하고 실온에모관 밟어사&하심시오 급장기래뒤편회고시 소비자분정히경가E다 요거 그9 나] 반요심 수인3니다 그미S사무한 개급과관은 게국시 신고 - 묘양점 내용장 25m IOOmS 2905c11 I449) 탄수화물179(59) 13014 트관스지방 Ug 포화지방 2 090133) 유리 Ciglos ) 단력신 1.19(23) `로가치  모반비[지문고@a기소무로'면@국@나 뚜껑신 ProteinFtoteinaslProteine 거영 꼬치다 엄하비 겨자] 그런언이 반고리"
train_KakaoTalk_20260614_113521216_24_jpg.rf.7a9d631ed2c1eff959b8e7ca0b58ddc1_0.jpg,"D__되_""hi) UYellell 기내 기' 가다535관9 놀 그447 신77177 Trlurouyn 티아a 신규주 까마 표 할어 주 [봉지로] 태아까 메규 oril @UU 식' 심도'(다; 미나니 ( 이니E 피라7 가국루 .쓸렉 1 답아 내다보 "" 권장사용기다 바닥니다 ) 시대n{미 분리터 기능성이 외오르로 [마시기 비람니다 '바라니다 의어시 마무그 및리거 모심 '알문 다 기 미 그기마 하 훌출안다 TL 스타거 저문 U 드컵 수 엎드 더 가워나니다 이미지논 연급터 이미지 ~플라스틱 소내지 가무어 '기분-표하 표말 순밥자 며;니다 고각기 ""신골l규며:% ! 39 표원다다 p WVWMETA_K I 세] (a 영임정보 2008 LoDB' 556kca 4청 "" 오시 미듬 @무"" 77뻐 T히 그래""이다 - 내내대 고1모T 꺼C다주뜨 주이 mV 버내e a켜 언끓 떠어W _ YSI UTiy"
train_KakaoTalk_20260614_113521216_25_jpg.rf.659efdf6af744c43e3220392876c8c38_0.jpg,"[제문망 국어 진하패주로유 @정경- @% 미요네 내올림 | 2003140kcal 식문유험 매륙로통생 주) (전화 1600-8192) 서로극별시 주입원 서초구 강남대로 21,15023(임재동 a센터) 프디 소비기한 재물혜 음식터 느낌재-일능법년 일일로 인재료명 잠휴제유채유 대투휴; 난황 청제주 사과과급 주점. 옥수수 . 모도당과당액당 설 정제소금  겨자 L-글루튼사나트룹 격자출로물 '유전자변형 똑쉬스도G,히동짓올 일러로기 대투 계란 함유 용기 PPEVOH 곁 의문장 PP _프 KEWPE COPPOPIIONKOBEFACIOI 문 제물은 공정거런 위원히 고시 소비자문쟁 해결기표대 의거 교환 또는 보상 받율 수 엎습니다. 보관방법 직사광선요 피혀 실온 보래기봉 주예는 녕장보관 (I~10C) 하시고 '거업 이내어 드심시오 ) 부정 불림식품 신고는 국번없이 1399 반물 및 교환 구입처 또는 수입만매원 7비닐류 굽기봉시 내용물이 꿀 수 있으니 주의하심 시오 사용 전 알루미늄 씩은 완전히 벗기시경 방람날다 PP 0t 이하예 두면 내흉물이 분리월 수 있응문료 의바람니다. 제품 이미지논 조리예 입니다 2009 대SE 양정보 I0D9 팀 20 당류 예 G69 3mg 339 ] 료소회물 %@ 또화지밤 604 79g 1469 트럭스지방 11G9 레스데 JJ53 단비질 1Ba T역 3반 명업히률 T치터 미런 20N] G역드 Taslcs 신 식조정 ggmig ""그비n&   -:D9"" ICHOCOM"
train_KakaoTalk_20260614_113521216_26_jpg.rf.f0c736c6a7667333d593a8a253f36279_0.jpg,"[이달리안 드로심_바길01m 합유 S기드M가심 유리 드시니고림 유로 m""피G(이  _a 내용람 컴고떠  [예프  프 답권로심 소비기리 '도포기일가기(위낙법 : MHDIEXP 일어년순) 우유#유 정제수 와인식국유채유 유전제슬루 폭동런과_금-리 (파 파프리카) , 설탕 구연산_어비마뿌리 오려가노) 친연함료 (오레가노함 마늘장) , 카라기난 간e점 미는 물 비긴 비타민82 메터구54 년기 1보기 돕어사 하심시오 튼중키기' 리7시 새 7' 3가 ? 어의머고리하다 밭으심수되심다 * 전문의사권로 사용""-#장 감은계?_싸_ 고깊하다 '부_대간픔 #용경 2S0m / IODmg 55리l 보수화밥 2.83(x 261391 '유리 소""고395 모부지망 0303) Iti-lne? Ulos) [피은 260끼기? 모 euefure 안어 Z90mllIBKa '변규표멍 7지 0"
train_KakaoTalk_20260614_113521216_jpg.rf.017ea8fb7b497d5149edfa06bda55fc5_0.jpg,[무보고번회화)OObODTIIIImI 골은 으유내말 등l 하미끼 /미도 제품과 갈은-쥐 통고산 피화 협출j @ '대은 무 소비치하 어m| [경 신고논 1399 237 '영양정보 1005 신롬 62D 단주회트 [ 알물로오스 문요적 포화지밤 Dmg 7% 된주실 ~ [[ {다 380이 07 대SG다 DDm? OPP ~간래창무 바입 만
train_KakaoTalk_20260614_113701859_01_jpg.rf.0f273f04136c8827c3ec32d21ae399c6_0.jpg,적물만 싸우전드야일런드 우상-양기트 `aT a 로품) 풀이초리# 어어로@@렉이 4무J 스스 FI 수무 소비기다 무] 도로 지(는 열요므순) ~기도히 _ ~유리 '모덧 경고수 유-유 구정식로 (사랑수수구경) 또_; 불로령 H - 뭐러 오o 피양 피답) 전문하리으해 e Wormi 댐귀장 유집 '1770715 :Po: `비 도: 거자리 '구스도녀 NVO aoa
